category,location_type,context,persistent_id,id,location_subtype,month,latitude,location.street.id,street_name,longitude,outcome_status_category,outcome_status_date
shoplifting,Force,,bd0b2c7763ef4db1303d982e539d63237cfebc9e8ad260c53f84eb7327bf0d60,130062258,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Awaiting court outcome,2025-07
shoplifting,Force,,6151f758d8697d767a84835d489a5f3527682627725e6fc7d75c920a7c712d2a,130060802,,2025-07,52.632746,1738674,On or near Northampton Street,-1.127791,Under investigation,2025-07
shoplifting,Force,,24355434ba45e66fcb91daa5935bb654e6a6a194b5bda927a647a20fffbb4ddf,130065395,,2025-07,52.632052,1737636,On or near Supermarket,-1.146096,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,9501d69ed2f57cc0d21bb5f74a94bfc2b023df6900e8983f972e2eb928d79f6f,130062530,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,20e9f8cc214a672c2c83184ef77674a6d68b20f5d0bdc155c4fbf35748775268,130065388,,2025-07,52.632052,1737636,On or near Supermarket,-1.146096,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,33498f98beca40bd51adf6d659fe3a75d38c606ca5a3811f22730afeb4b54c6a,130062725,,2025-07,52.638882,1738334,On or near Sandacre Street,-1.133417,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,e3eac8fc9fd8bc23b78e23754a810a8c9c241ed26a01ab0fcf51f6db199e440d,130065456,,2025-07,52.637041,1738379,On or near Parking Area,-1.131222,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,3c9fccccab84aff10c6bf61883437d8c807d2b08c7b24ba0623c80410b64ebd0,130054298,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,88fd267b4d2bbb6ea4d04bfc32fda42e73addc144b0acbb2e8bd41ce9ea4aedc,130063003,,2025-07,52.628717,1737809,On or near Mill Lane,-1.142394,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,85d867e54e80c1d696f083855abcc8a0af3ca51419ff8eb81fa7af9cba885453,130063016,,2025-07,52.636399,1739082,On or near Shopping Area,-1.119738,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,7f4460275a58139b3f2e6db1b6f79603bb020651b06f92291441d782fe894213,130063114,,2025-07,52.636723,1738235,On or near New Bond Street,-1.134450,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,8afd8122a00bd5d34f95237b099ca01e30968e7f9d57e57fb0238c944dd51ef1,130053905,,2025-07,52.630034,1738837,On or near Nelson Street,-1.124594,Awaiting court outcome,2025-07
shoplifting,Force,,f7c84b9bde131a57ff854e6232dbc402280dd3359e85568363b811248bc9fd4c,130060857,,2025-07,52.637101,1738524,On or near Shopping Area,-1.130778,Unable to prosecute suspect,2025-07
shoplifting,Force,,dd3b9082779942da23e558b71dd474e9ae71f60f6c8afe8de0f70c3ae7d02228,130055326,,2025-07,52.637041,1738379,On or near Parking Area,-1.131222,Awaiting court outcome,2025-07
shoplifting,Force,,b60a77339629a65b454ee687bc55abccba56b48619293914496d5cce501fe550,130060955,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Under investigation,2025-07
shoplifting,Force,,26dd75da7ace37856b0cfa10cfb42799baed1c35ff18b1eab107a34ef4f1d472,130063803,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,7ab64824180c2f1280398bddc21c296fe021f1971e44d047bc1e8e923178c91b,130060968,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Awaiting court outcome,2025-08
shoplifting,Force,,89a26da2b589d58b3d6ef7477ff5393c51809708bb8bd837a2be2da2cef8e4eb,130050755,,2025-07,52.637041,1738379,On or near Parking Area,-1.131222,Unable to prosecute suspect,2025-07
shoplifting,Force,,2eb81709e1922aa939cb41a403f3d3ba9428e330127c47eb9e8f4704cc7b9e7f,130063938,,2025-07,52.637697,1738064,On or near Causeway Lane,-1.137297,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,528591567b14a176717e44f8927b24210ab604aae2f14fd07ef344a3b04daa62,130057987,,2025-07,52.618158,1738119,On or near Putney Road West,-1.135525,Unable to prosecute suspect,2025-08
shoplifting,Force,,ced6ce27ec63c7ca6d63cd654a58b5cd724bdca4607f0e3c847404d4685dd9da,130064048,,2025-07,52.634477,1738414,On or near Market Place Approach,-1.132159,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,a83ff71385facbd316bf0c4b26b6380fceec5b2692c14a3b52d9b49ec6d6d4f3,130064202,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Awaiting court outcome,2025-07
shoplifting,Force,,98cb99dc20e5575f37d2b2f1e444eb377a2b3e8bc5258aeed446fcca30aa5acd,130060976,,2025-07,52.636826,1738008,On or near Parking Area,-1.137418,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,224392eca7552af71856f5821c706216f7aba6783ca899b415aaaa9e62a7d9ec,130064366,,2025-07,52.637041,1738379,On or near Parking Area,-1.131222,Awaiting court outcome,2025-07
shoplifting,Force,,edb2e4923176a6c62b6efebbd7bb07d9d07325109fe18b47c26961a5b2e14bed,130055266,,2025-07,52.636060,1738987,On or near Supermarket,-1.120153,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,be8864a35f247b64d95922c229b6279c3efebcda51acbfc4367127fe305d2c88,130054197,,2025-07,52.636399,1739082,On or near Shopping Area,-1.119738,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,97a5d0c03e18ac7bf0aeb30259d7e2a4931aecc4dbdd83bdd680bf084fb138a9,130065820,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,428f0679326b5a0af5fb1d5a7bf11de0f2d65bf32fe49c64e8d5d7214451b7d2,130065785,,2025-07,52.637697,1738064,On or near Causeway Lane,-1.137297,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,8789361f387bf7a98836a7dec8e7a093b72d34846340ea4f3c1e4690439bfca8,130058109,,2025-07,52.630034,1738837,On or near Nelson Street,-1.124594,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,3eeea1050fcb5a3f8250a869585208f6a1e75e5d82def8fce30e1c4de5e108bc,130058120,,2025-07,52.634252,1738481,On or near Granby Place,-1.130997,Unable to prosecute suspect,2025-07
shoplifting,Force,,388661b98ffae3757d0f0c5455b18d40015d34f0608b8e4e095c757101172607,130052817,,2025-07,52.636060,1738987,On or near Supermarket,-1.120153,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,fedfd8a2afcdc869133064873e6e5d4575113e793cc6ec8d80806dcaed38145f,130052727,,2025-07,52.636399,1739082,On or near Shopping Area,-1.119738,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,596ed3c77ae2f4acb621750a6990d434c7e0fc151f1dfaceb7b922e1a67619f8,130058320,,2025-07,52.630034,1738837,On or near Nelson Street,-1.124594,Under investigation,2025-07
shoplifting,Force,,8d209ebf198252dad867d7299dd4cf4ba8df5126625ff0ca4ebdced85e8d9a29,130052598,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,8a57c7b5a5bf13583d7aedc95220bb851821098432c1a2b03fddfaccba69bbc5,130052497,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,32a7ab8f66d2d47d5e5a0740ee21d8f6963931be7bcf0d5973bfa426070faa80,130052482,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,ca1c6b7f75939c31eb74f0cd40b64ba4ec6261e2e0b44f4a9073c0e4ac5d39a5,130058334,,2025-07,52.630034,1738837,On or near Nelson Street,-1.124594,Unable to prosecute suspect,2025-07
shoplifting,Force,,1735b4bc124a0b118c38267d6a3539c004ed83436767da3bb802983333118af5,130053707,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,1d18d08633b8bbfcfc546f913f193bb4b3ee16363a368506486b6d5f74081861,130061322,,2025-07,52.632746,1738674,On or near Northampton Street,-1.127791,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,a31f0fa5d7075bcc2a2bf1eb4a9936aeabd4d3bf19eafb22bce772341d3dcae1,130058370,,2025-07,52.635488,1738121,On or near Carts Lane,-1.136395,Awaiting court outcome,2025-08
shoplifting,Force,,479f05dfa0531cd175d7dbd323c48bc463ee1a5d731a8e22c41433b02280ebb0,130055506,,2025-07,52.635555,1738528,On or near Yeoman Lane,-1.129626,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,af13d27c386f9fe65251abf944bdaf86198d98f62b99bc14d4a9d24e7589c181,130064827,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Awaiting court outcome,2025-07
shoplifting,Force,,68fd53a4e9196f9e21aba2669f0e1bc31b8238ddb858e16f642bc4cb0bbad875,130051982,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,6c564b933f16a613b92e51c10904db54fa4630cd2052cef67574eff3174d109d,130061669,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Under investigation,2025-07
shoplifting,Force,,50ff673cd14cb3ccb6295ad9ea56383852aa765019aa1d3e5a630f4fe18756ae,130058653,,2025-07,52.618158,1738119,On or near Putney Road West,-1.135525,Under investigation,2025-07
shoplifting,Force,,fb7b890cb9abf789cebdfb243adbab978dcf05cb63ea76f6c7f1a1682afa5fc3,130061781,,2025-07,52.630034,1738837,On or near Nelson Street,-1.124594,Under investigation,2025-07
shoplifting,Force,,a2930015fdeefedfd14ca027171b02cef112c7f5ac46d1b8e7b2e150a9cca774,130058725,,2025-07,52.636133,1738084,On or near Shopping Area,-1.137402,Awaiting court outcome,2025-08
shoplifting,Force,,59fdceb94dcf4894504d71c1cf76104b0712217330d9a995ee47f80b809101f3,130050923,,2025-07,52.634252,1738481,On or near Granby Place,-1.130997,Local resolution,2025-07
shoplifting,Force,,82fc3f621a179b47c3c2024698044b6303d18aeb98e6f0cbc96ee609a16856b0,130061820,,2025-07,52.628717,1737809,On or near Mill Lane,-1.142394,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,a8f37ab5a75f191335f30eef4a639a10ccfc84b71182582f6b060488b119db00,130050867,,2025-07,52.637581,1738327,On or near Parking Area,-1.133709,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,d5960c153552735bba357d519369bbc9f38f91f9855ec4f2adb6b49d6fab4827,130053603,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,9df2ce222afa6b736ba1260c32f8364b03bad3fdab6997ffdf2825bbc6501ac6,130064593,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Awaiting court outcome,2025-07
shoplifting,Force,,69905166ae8f690d11b6c17e48bd833ee2f2632690bf9dcdbb6a54d2465db903,130056799,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Awaiting court outcome,2025-08
shoplifting,Force,,1de4caebfc609fbbf594203d852ce7744b9b7fd4de4d9204033b0369fd765e1d,130061961,,2025-07,52.634477,1738414,On or near Market Place Approach,-1.132159,Under investigation,2025-07
shoplifting,Force,,3d862294868b9d7f1cd7e29e39273cda12b112d00d47279e19eeafac6bcf323b,130061988,,2025-07,52.628717,1737809,On or near Mill Lane,-1.142394,Awaiting court outcome,2025-08
shoplifting,Force,,adb74a8df60a9fa02db836827fea09e3f8423a11cee76968b9106cd88a856e38,130062018,,2025-07,52.634252,1738481,On or near Granby Place,-1.130997,Under investigation,2025-07
shoplifting,Force,,0aeba5381d6acab27a4d48f0f96f7fc5276ba4f36a7f603ede87fe1e80374de1,130055494,,2025-07,52.636060,1738987,On or near Supermarket,-1.120153,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,c424b8ac0c08f76bf1f034cb0ff403a9d35484bb4aac0b7537d18c501cd2f247,130050384,,2025-07,52.637041,1738379,On or near Parking Area,-1.131222,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,72299a91acb715cc1ba02b4ce497cfd5039a1a94a76728bdc56f415c0ca9a9b8,130050316,,2025-07,52.636060,1738987,On or near Supermarket,-1.120153,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,e451f0594a6f8292dbe8a5497b9193a5111b4c56ec95e9f1bdfbd87f18141e79,130050309,,2025-07,52.636060,1738987,On or near Supermarket,-1.120153,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,44ab471c53566a89e5ac3b098cc7cf0443fcc4fc272e1f9ef8b28e6c7212d563,130050301,,2025-07,52.636060,1738987,On or near Supermarket,-1.120153,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,b46653e03083a1786968f42bfc2f32bd3e838472b52e201f28e9d2cd29302beb,130050297,,2025-07,52.636060,1738987,On or near Supermarket,-1.120153,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,6b97890ee9bf29411038577fc06c3b1e70054a857d007bb28d5c7c2100153d4b,130050285,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,47a691fa7a4c4782adc53b19b913b2c36a14c854d411a5e7ea8de82c48b6cf4f,130050280,,2025-07,52.636060,1738987,On or near Supermarket,-1.120153,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,5ab4df2d20c43147f9019728787740bc262967e9ed2784e6a7e0baf081423e17,130050278,,2025-07,52.636041,1738351,On or near East Gates,-1.133444,Awaiting court outcome,2025-07
shoplifting,Force,,f3bba2e8a962296a02d868a79162a3c54dc3d8cc9578136b5d569f2134230d89,130050272,,2025-07,52.636060,1738987,On or near Supermarket,-1.120153,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,cd03588b6132344ff8ee67b8700695005f11da191079819398cc0c749bcb2633,130062107,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Awaiting court outcome,2025-08
shoplifting,Force,,d789ee6ddd65cc96c38c5e9793e8073bacb74d41b631496c8578255c63b2593a,130050061,,2025-07,52.636399,1739082,On or near Shopping Area,-1.119738,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,e12d9e291fd3cd37d062b2b708aec81fd49cb0f19af1878e82014eb7d9a2d7b8,130056841,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Awaiting court outcome,2025-08
shoplifting,Force,,00b99d7ac515f01a115447215eea916a3f97e06f1563f9eb43cdf175c15a4c9c,130062179,,2025-07,52.637101,1738524,On or near Shopping Area,-1.130778,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,b32647c3e00f0f91c7b4fcc4667b30fca4eaf7a318cb7a2f552396f3cdca2d25,130056894,,2025-07,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,8992941281574a087f53a4dbd14b7e8aeea555071e0d3501b3de8014d3e56490,130062400,,2025-07,52.628748,1737764,On or near Western Boulevard,-1.143043,Investigation complete; no suspect identified,2025-08
shoplifting,Force,,3dc38ff099c9f6e72a524009a142210aea6e26bafae222e467321dce5025d299,130056035,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,0b41bc26725a13c65c967c31642d9359ed2f83971c7930e4d737a4daee92341a,130062506,,2025-07,52.634477,1738414,On or near Market Place Approach,-1.132159,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,ec686c2084d2502f0dae076cefa0be4c0429811c91304bd356fde6aece7125a8,130054735,,2025-07,52.632052,1737636,On or near Supermarket,-1.146096,Under investigation,2025-07
shoplifting,Force,,52b73cc0716a2f18d42149cee2881d0e9337fa9056ed2bec3cc7698d0be84313,130062517,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,5e1f7170faf8e29d98b14c6b2fd11dfafe5a0c8a41e511a88d7fe00cfb04180a,130054682,,2025-07,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Investigation complete; no suspect identified,2025-07
shoplifting,Force,,a2385ba25e08b7028fd851a5aa61390d2415d3a5bf81853b7888b84e3f83968b,130054176,,2025-07,52.636723,1738235,On or near New Bond Street,-1.134450,Awaiting court outcome,2025-08
theft-from-the-person,Force,,c260f11703d93a361f31c89f4c06dfe4791ee45f3f2b1a442a214f67a7d54b42,130052413,,2025-07,52.638538,1737412,On or near Paget Road,-1.150403,Investigation complete; no suspect identified,2025-08
theft-from-the-person,Force,,c7d945071bd46c35cd6184ea72159e7c9189167c09181fda6713439826633b37,130061349,,2025-07,52.635528,1738700,On or near Theatre/concert Hall,-1.127553,Unable to prosecute suspect,2025-08
theft-from-the-person,Force,,8d223b7fdcbbce49ee6a967aff73d5d86a967c17ecf513624f6451ccf0317e33,130050471,,2025-07,52.636826,1738008,On or near Parking Area,-1.137418,Investigation complete; no suspect identified,2025-07
theft-from-the-person,Force,,edebd5b9136af4d08a45202b25b346492b6af18cc1047a6636c3132065fc873d,130059449,,2025-07,52.626525,1737691,On or near Sage Road,-1.145081,Investigation complete; no suspect identified,2025-07
theft-from-the-person,Force,,408df2644556b90d69ab0d23c132319ebb16e5d3b7add32ded8ee1eff6904a14,130058852,,2025-07,52.635488,1738121,On or near Carts Lane,-1.136395,Investigation complete; no suspect identified,2025-08
theft-from-the-person,Force,,fa311d22dc50369063550bfbd3a7fab843943b40e982d181f3a5d4373babc34a,130064745,,2025-07,52.625780,1739073,On or near Parking Area,-1.119567,Investigation complete; no suspect identified,2025-08
theft-from-the-person,Force,,a5816b9b7250482426673a185094ab2adf57c3ef65d9a9601d2ab1327348fce6,130059311,,2025-07,52.635078,1737968,On or near St Nicholas Place,-1.139462,Investigation complete; no suspect identified,2025-07
theft-from-the-person,Force,,e3e835ae6f9246560c404ab9a7cd78da287fc688b24342f9e9c36f80dcf10233,130062850,,2025-07,52.634136,1738239,On or near Hotel Street,-1.134752,Investigation complete; no suspect identified,2025-08
theft-from-the-person,Force,,101151349be5c754e8c760fb77adf6962ff3beef3ba5832bff8668846c323a8f,130060611,,2025-07,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2025-07
theft-from-the-person,Force,,5f3e210e206afff0829e6cc3e0392a17a60dd3a3e254d89be6646e6be3750e72,130064644,,2025-07,52.633431,1738926,On or near Swain Street,-1.123241,Unable to prosecute suspect,2025-07
theft-from-the-person,Force,,1d6b7da64fd36bd034857a4e6171e9c0ac3e7ab661c4eb0e13f0671f9021fa7a,130052647,,2025-07,52.635488,1738121,On or near Carts Lane,-1.136395,Investigation complete; no suspect identified,2025-07
theft-from-the-person,Force,,e235df6575afd0e15fbbf20562bf9c42082f0012c15851937516cc2b313d5988,130051031,,2025-07,52.632778,1737719,On or near Westbridge Close,-1.143349,Unable to prosecute suspect,2025-08
theft-from-the-person,Force,,6ae6ac20c3c725b3fd03eb6bb70459df466d5449c4a595ede9edd9a16e34551d,130060609,,2025-07,52.621991,1737463,On or near Blue Fox Close,-1.149705,Investigation complete; no suspect identified,2025-07
